name_hosp,c_section_rate,I.1.16.M,A.5.1.F,A.7.14.M,L.6.4.F,KostAWLFA,L.5.5.F,A.7.1.F,D.2.6.P,J.1.4.M,L.6.8.F,J.1.5.M,A.7.4.F,pPatLKP,KostKVGStatA,AnlKVGStatA,A.7.7.M,F.3.7.M,D.1.2.M,B.1.9.M,H.1.5.P,I.1.8.M,L.5.3.F,J.3.1.P,H.4.2.P,A.7.15.M,A.7.18.P,B.1.14.P,E.4.6.M,E.4.16.P,H.1.9.P,D.1.1.M,KostOKPAmbA,G.5.3.P,A.7.24.F,Gebs,A.7.28.M,AustStatMSA,F.3.3.M,A.3.2.V,F.1.4.F,A.7.13.M,I.1.9.M,G.2.2.F,H.1.7.M,E.4.2.M,StdBelA,E.5.4.F,H.3.2.F,E.3.1.F,A.1.14.P,L.6.1.F,E.4.15.M,A.7.11.V,I.2.7.M,KostAmbA,F.3.9.F,A.7.8.M,A.7.12.V,J.1.1.M,G.3.5.P,H.3.3.F,F.1.5.X,C.1.5.S,F.2.8.M,G.6.3.F,E.4.11.F,B.1.11.M,A.7.29.M,E.4.1.V,A.7.6.F,J.1.3.P,A.7.27.M,G.6.4.F,AustStatMST,I.1.18.M,D.4.5.M,G.4.4.M,F.2.10.M,I.1.19.M,I.2.16.F,KostZvOKPStatA,KostForLFA,D.1.4.M,H.2.1.F,G.3.7.P,E.3.5.F,ErlOKPAmbA,A.7.3.F,B.1.14.M,D.3.1.F,Ops,E.5.2.M,F.2.2.M,L.5.4.F,G.2.9.F,G.2.4.F,H.1.6.P,G.2.6.F,G.5.1.F,G.6.2.F,AwBesold,D.4.2.P,PersMT,I.1.24.X,FiErg,A.1.4.M,C.2.2.P,EtDef,E.1.1.X,D.1.10.M,G.1.3.P,H.1.10.M,A.7.2.F,AwSonst,A.7.23.M,B.1.1.M,G.2.7.F,F.2.6.M,A.2.3.M,A.3.6.F,G.2.5.F,A.1.12.X,A.2.5.M,A.7.7.V,F.2.3.M,E.3.3.F,G.2.8.F,F.3.2.M,A.1.1.M,E.4.1.M,D.2.6.M,D.2.1.M,pCT_AMB,E.4.3.M,D.2.5.M,H.3.5.M,I.4.1.F,I.1.22.M,B.3.2.M,G.4.3.F,B.1.15.X,A.7.11.M,J.2.1.M,ErlAmbStatLangA,L.5.6.F,C.1.2.P,I.1.20.M,A.7.12.M,F.4.1.M,I.1.21.M,B.1.18.M,E.1.2.P,L.5.1.F,E.5.5.M,A.3.5.P,A.4.1.F,E.2.2.M,G.2.3.F,D.4.3.M,A.7.17.M,F.2.11.M,A.1.9.P,L.1.2.F,L.6.2.F,F.5.2.F,L.3.2.F,D.2.3.M,L.3.1.F,G.1.1.P,ErlZvOKPStatA,pCT_STAT,F.3.8.F,D.1.3.M,F.2.5.M,A.1.1.V,A.5.2.F,I.2.5.M,G.4.6.M,L.2.2.F,JAHR,AnzStand,J.2.2.M,L.6.3.F,pPatWAU,CMIb,D.1.9.M,B.1.7.M,E.4.14.P,L.3.3.F,F.2.1.F,PersA,I.2.4.F,A.3.2.M,A.7.20.M,D.4.1.M,F.5.3.F,G.1.2.P,J.2.1.V,B.1.12.M,B.4.2.F,J.1.1.V,F.2.12.M,L.1.3.F,E.3.4.F,B.1.3.M,B.1.5.M,AmbKonsT,L.7.1.F,AwInvest,G.6.1.F,K.1.2.F,H.4.3.M,H.4.5.X,L.3.4.F,A.7.26.M,A.6.2.F,A.1.8.M,D.1.12.M,B.1.12.P,E.8.1.M,I.2.15.P,C.1.1.F,I.2.17.F,G.2.1.F,D.4.4.P,A.7.19.M,B.1.1.V,F.4.2.M,I.2.10.M,A.1.2.M,E.7.1.M,I.2.14.M,H.5.1.F,I.2.9.M,E.2.3.P,E.6.1.M,L.4.1.F,A.3.4.M,H.1.8.M,I.1.12.M,A.6.1.F,I.2.18.M,B.2.2.P,G.3.2.P,L.5.2.F,B.4.1.F,Z.1.1.X,H.2.2.P,PersAWB,B.1.16.P,PersP,B.3.1.F,A.1.3.M,ErlKVGStatA,E.4.5.M,B.1.4.M,A.2.2.M,H.3.1.F,G.3.1.X,I.1.11.P,B.5.1.F,G.3.4.P,A.3.4.V,E.5.6.M,EtSubv,G.3.1.M,H.3.4.P,D.2.4.M,E.2.4.P,D.1.8.V,H.1.5.M,B.1.10.M,F.3.4.M,A.1.17.P,G.5.2.F,D.1.6.M,D.1.8.M,K.1.1.F,F.3.1.M,G.3.3.P,J.2.4.M,F.2.4.F,A.3.1.F,CMIn,C.2.1.P,F.2.7.F,A.1.5.M,A.7.21.P,A.1.13.M,A.7.5.F,F.3.5.M,C.1.3.S,A.2.4.M,DADStatMSA,J.2.5.M,G.4.1.F,I.1.17.P,L.1.1.F,A.3.8.M,D.2.1.V,A.1.10.M,E.2.1.X,A.2.1.V,KostWBLFA,A.7.25.M,E.3.2.P,A.3.7.M,AwT,C.1.4.P,AmbKonsA,pMRI_AMB,A.1.7.M,E.4.15.P,E.1.1.M,J.1.2.S,E.2.1.M,NeugStatMST,E.4.8.M,G.4.2.F,B.1.2.M,I.1.14.M,PtageStatMSA,H.5.2.M,B.1.17.P,EtSonst,I.1.10.M,B.1.8.M,E.4.13.M,J.2.3.M,F.3.6.M,E.4.7.M,L.6.5.F,EtMedL,A.1.10.P,D.2.2.M,L.7.2.F,I.2.3.F,pMRI_STAT,E.4.12.F,A.2.1.M,B.1.18.P,G.4.5.F,L.2.1.F,G.1.1.F,A.2.6.P,B.1.7.V,A.7.16.M,A.1.15.P,A.3.5.M,I.1.8.V,E.5.3.M,D.4.2.M,E.4.4.M,I.1.15.M,D.1.13.M,A.7.10.M,pPatHOK,A.1.16.P,I.2.8.M,PtageStatMST,B.1.13.M,pPatWAK,AnlZvOKPStatA,J.1.6.M,D.1.7.M,B.1.9.P,F.6.1.F,E.5.1.F,PersT,I.1.23.X,I.2.13.M,H.3.6.M,D.1.5.M,A.7.9.M,A.7.22.P,F.2.13.V,A.1.11.M,KostStatA,K.1.3.F,D.1.11.M,H.4.4.M,I.1.13.M,E.4.16.M,StdBelP,F.3.1.V,pBettenBelStatA_new,ErlKVGStatVA_new,ErlZvOKPStatVA_new,threshold,Akt_A,"Akt_A, P","Akt_A, P, R","Akt_A, R",SL_IPS,SL_NF,"SL_NF, IPS",Typ_K111,Typ_K112,Typ_K121,Typ_K122,Typ_K123,Typ_K231,Typ_K232,"LA_Amb, Stat","WB_Arzt, BGs",WB_BGs,"WB_MSt, Arzt, BGs","WB_MSt, BGs",KT_AG,KT_AR,KT_BE,KT_BL,KT_BS,KT_FR,KT_GE,KT_GL,KT_GR,KT_JU,KT_LU,KT_NE,KT_NW,KT_OW,KT_SG,KT_SH,KT_SO,KT_SZ,KT_TG,KT_TI,KT_UR,KT_VD,KT_VS,KT_ZG,KT_ZH,RForm_R1,RForm_R2,RForm_R4,SA_Angio,"SA_Angio, Dia",SA_CT,"SA_CT, Angio","SA_CT, Angio, Dia","SA_CT, CC, Angio, Dia","SA_CT, CC, Lito, Angio, Dia","SA_CT, Dia",SA_Lito,"SA_MRI, CT","SA_MRI, CT, Angio","SA_MRI, CT, Angio, Dia","SA_MRI, CT, CC, Angio","SA_MRI, CT, CC, LB, Angio","SA_MRI, CT, CC, LB, Lito, Angio, Dia","SA_MRI, CT, CC, Lito, Angio, Dia","SA_MRI, CT, Dia","SA_MRI, CT, LB, Angio, Dia","SA_MRI, CT, LB, Lito, Angio","SA_MRI, CT, Lito, Angio","SA_MRI, CT, Lito, Angio, Dia","SA_MRI, CT, Lito, Dia","SA_MRI, CT, PET, Angio, Dia","SA_MRI, CT, PET, CC, Angio","SA_MRI, CT, PET, CC, Angio, Dia","SA_MRI, CT, PET, CC, LB, Angio","SA_MRI, CT, PET, CC, LB, Angio, Dia","SA_MRI, CT, PET, CC, LB, Dia","SA_MRI, CT, PET, CC, LB, Lito, Angio","SA_MRI, CT, PET, CC, LB, Lito, Angio, Dia","SA_MRI, CT, PET, CC, Lito, Angio, Dia"
Andreas Klinik,0.5371900826446281,0.25,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.35268441729,414342.14285714284,23797.375,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.6071428571428571,135540.19642857142,0.8392857142857143,0.0,0.05357142857142857,0.0,81.55357142857143,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1104.9464285714287,0.017857142857142856,0.375,0.017857142857142856,0.0,0.0,0.0,0.0,0.05357142857142857,155328.5,0.0,0.0,0.0,0.0,0.9464285714285714,0.3392857142857143,0.0,0.0,0.0,0.8035714285714286,0.14285714285714285,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,81.55357142857143,0.26785714285714285,0.0,0.0,0.0,0.0,0.6071428571428571,254419.39285714287,0.0,0.125,0.39285714285714285,0.125,0.017857142857142856,97067.05357142857,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,8.464285714285714,0.0,0.0,0.0,1.3035714285714286,0.6785714285714286,407151.3035714286,0.0,0.3196428571428571,2.6964285714285716,2227.285714285714,0.05357142857142857,0.0,9666.039747086092,0.6071428571428571,0.125,0.8392857142857143,0.0,0.0,337734.6964285714,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714,0.0,0.0,0.0,0.19642857142857142,0.0,0.17857142857142858,0.2857142857142857,0.03571428571428571,0.08928571428571429,49.839285714285715,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.07142857142857142,0.0,0.03571428571428571,1013714.7678571428,0.0,0.0,0.05357142857142857,0.0,0.05357142857142857,0.017857142857142856,0.0,0.5892857142857143,0.0,0.03571428571428571,0.0,0.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,228637.75,4.428571428571429,0.0,0.03571428571428571,0.0,0.08928571428571429,0.0,0.017857142857142856,0.125,0.0,2018.0,0.017857142857142856,0.03571428571428571,0.0,0.003710170231,0.016599996089285713,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.07910714285714285,0.9464285714285714,0.0,0.0,0.0,0.0,0.125,0.03571428571428571,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,270.14285714285717,0.0,134418.0892857143,1.4821428571428572,0.0,0.2857142857142857,0.32142857142857145,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571,0.08928571428571429,0.0,0.03571428571428571,0.0,0.8928571428571429,0.0,0.0,0.0,0.14285714285714285,0.0,0.875,0.0,0.0,0.9642857142857143,0.21428571428571427,1.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.017857142857142856,0.0,0.0,1.0714285714285714,0.0,0.017857142857142856,0.125,0.017857142857142856,0.31374158865784985,0.0,2.029642857142857,0.0,0.07142857142857142,410509.39285714284,0.05357142857142857,0.03571428571428571,0.0,0.39285714285714285,1.3035714285714286,0.017857142857142856,0.0,0.03571428571428571,0.0,0.017857142857142856,0.0,1.3035714285714286,0.125,0.03571428571428571,2.5714285714285716,0.08928571428571429,0.0,0.017857142857142856,0.0,0.0,1.125,0.05357142857142857,0.5535714285714286,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.016314864660714284,0.05357142857142857,0.0,0.05357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0,0.08928571428571429,0.07192905627326464,0.03571428571428571,1.3035714285714286,0.03571428571428571,0.0,0.0,0.0,0.05357142857142857,4.017857142857143,0.017857142857142856,0.0,0.0,0.0,0.0,879304.0892857143,0.0,270.14285714285717,110.33928571428571,0.07142857142857142,0.0,0.6071428571428571,0.0,4.017857142857143,8.321428571428571,0.125,1.4642857142857142,0.0,0.0,328.5,0.0,0.0,92682.85714285714,0.05357142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,788848.5,0.05357142857142857,0.0,0.0,8.589285714285714,9.803571428571429,0.23214285714285715,0.19642857142857142,0.0,0.14285714285714285,0.0,8.642857142857142,0.08928571428571429,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,2.6964285714285716,0.0,0.0,0.87145351375,0.0,2.2142857142857144,328.5,0.0,0.35027382256,15445.92857142857,0.0,0.0,0.0,0.0,0.017857142857142856,3.9951785714285712,2.625,0.35714285714285715,0.0,0.39285714285714285,0.0,0.0,0.0,0.125,760083.3392857143,0.0,0.35714285714285715,0.03571428571428571,0.0,0.0,73.10482142857143,0.0,0.8555772994129159,0.450000013049988,0.449999976569299,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bethesda Spital AG,0.3617474693660096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.2296875,460281.3820224719,53244.786516853936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348314606741573,265261.13483146066,1.7640449438202248,0.0,0.0449438202247191,0.0,79.9438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.12078651685393,0.011235955056179775,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,284633.93258426967,0.0,0.0,0.0,0.0,1.0674157303370786,0.16853932584269662,0.0,0.0,0.0,0.7191011235955056,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,85.70786516853933,0.0,0.0,0.011235955056179775,0.0,0.0,0.3258426966292135,86431.82022471911,0.0,0.011235955056179775,0.0,1.3932584269662922,0.0,239357.24719101124,0.0,0.0,0.011235955056179775,0.06741573033707865,0.0,0.0,0.0,20.741573033707866,0.0,0.0,0.0,3.49438202247191,1.5168539325842696,608563.9325842697,0.0,1.0814606741573034,0.0,24002.573033707864,0.0,0.0,9666.039747086092,0.07865168539325842,0.011235955056179775,1.9325842696629214,0.0,0.0,382028.62921348313,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.07865168539325842,0.0,0.0,0.0,0.5056179775280899,0.0,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.033707865168539325,11.707865168539326,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.15730337078651685,906930.4494382022,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118525.74157303371,2.764044943820225,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.2696629213483146,0.0,2018.0,0.011235955056179775,0.10112359550561797,0.0,0.036197916667,0.008247511808988764,0.011235955056179775,0.0,0.0,0.0,0.0,0.588314606741573,1.0898876404494382,0.0,0.0,0.0,0.0,0.39325842696629215,0.0449438202247191,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,1364.9662921348315,0.0,134992.91011235956,2.2808988764044944,0.0,0.3146067415730337,0.39325842696629215,0.0,0.0,0.0,0.0,0.02247191011235955,0.011235955056179775,0.0,0.0,0.0,5.022471910112359,0.0,0.0,0.0,0.0,0.0,0.15730337078651685,0.0,0.0,0.7078651685393258,0.23595505617977527,0.5955056179775281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.460674157303371,0.0,0.011235955056179775,0.10112359550561797,0.0,0.31374158865784985,0.0,2.3241573033707863,0.0,0.0,424065.0,0.033707865168539325,0.0,0.0,0.20224719101123595,3.3258426966292136,0.0,0.011235955056179775,0.19101123595505617,0.0,0.0,2591.2921348314608,3.3258426966292136,0.02247191011235955,0.0,0.7303370786516854,0.0,0.0,0.0,0.0,0.0,2.449438202247191,0.0449438202247191,0.0898876404494382,0.0449438202247191,0.0,0.07865168539325842,0.056179775280898875,0.0,0.0,0.008188550707865169,0.0449438202247191,0.0,0.011235955056179775,0.0,0.056179775280898875,0.0,0.0,0.0,0.033707865168539325,0.04682148017718539,0.0,2.707865168539326,0.0,0.0,0.0,0.0,0.0,1.146067415730337,0.02247191011235955,1847.2921348314608,0.0,0.0,0.0,1125585.4719101123,0.0,1364.9662921348315,35.53932584269663,0.011235955056179775,0.0,0.07865168539325842,0.0,1.146067415730337,20.719101123595507,0.011235955056179775,3.348314606741573,0.0,0.0,333.13483146067415,0.11235955056179775,0.0,143707.03370786516,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,998953.7752808989,0.0,0.02247191011235955,0.0,6.921348314606742,3.6853932584269664,0.11235955056179775,0.12359550561797752,0.0,0.48314606741573035,0.0,21.089887640449437,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.9765625,0.0,1.3932584269662922,439.80898876404495,0.0,0.6615779519,11518.23595505618,0.0,0.0,0.0,0.0,0.0,5.719438202247191,0.0,0.07865168539325842,0.0,0.06741573033707865,0.0,0.0,0.0,0.0,622038.8876404495,0.011235955056179775,0.0449438202247191,0.07865168539325842,0.0,0.0,18.617977528089888,0.0,0.758072956749269,0.459425196767985,0.469808625462387,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CHUV Centre Hospitalier Universitaire Vaudois,0.2792792792792792,0.013086150490730643,0.2093784078516903,0.020719738276990186,0.0752453653217012,32818.185387131954,0.0,0.8767720828789531,0.09378407851690294,0.7470010905125409,0.0,0.5954198473282443,0.3511450381679389,0.080111697177,581203.9345692475,31547.395856052346,0.05452562704471101,0.020719738276990186,0.1025081788440567,0.16575790621592149,0.0021810250817884407,0.24972737186477645,0.03816793893129771,0.6215921483097055,0.003271537622682661,0.04689203925845147,0.010905125408942203,0.0861504907306434,0.026172300981461286,0.0021810250817884407,0.011995637949836423,1.0665212649945475,330123.6085059978,0.2813522355507088,0.12213740458015267,0.006543075245365322,0.04580152671755725,45.1330425299891,0.03489640130861505,0.18538713195201745,0.09923664122137404,0.007633587786259542,0.10141766630316248,0.004362050163576881,0.003271537622682661,0.0970556161395856,0.0,0.08287895310796074,0.183206106870229,0.0752453653217012,0.6597600872410033,0.07742639040348964,0.014176663031624863,0.003271537622682661,0.020719738276990186,384256.61504907307,0.03271537622682661,0.10687022900763359,0.003271537622682661,1.0577971646673936,0.05779716466739367,0.14721919302071973,0.05779716466739367,0.0021810250817884407,0.0010905125408942203,0.008724100327153763,0.29334787350054525,0.04362050163576881,0.06324972737186478,0.014176663031624863,0.13740458015267176,0.1341330425299891,0.06543075245365322,0.008724100327153763,51.60850599781897,0.04798255179934569,0.05888767720828789,0.03271537622682661,0.03598691384950927,0.003271537622682661,0.05888767720828789,76970.31079607416,179366.01417666304,0.173391494002181,0.16793893129770993,0.05343511450381679,0.019629225736095966,279028.8756815703,0.23446019629225737,0.0861504907306434,0.5158124318429662,0.028353326063249727,0.013086150490730643,0.017448200654307525,0.003271537622682661,3.4547437295528898,0.015267175572519083,0.0010905125408942203,0.03380588876772083,0.5517993456924755,0.05343511450381679,1321102.4601962923,0.008724100327153763,1.8550163576881133,0.19083969465648856,-8022.615049073064,0.311886586695747,0.017448200654307525,9666.039747086092,0.2693565976008724,0.11123227917121047,0.37840785169029445,0.03925845147219193,0.4372955288985823,440644.3947655398,0.029443838604143947,0.9716466739367503,0.04362050163576881,0.019629225736095966,0.07960741548527808,0.04034896401308615,0.03271537622682661,0.7731733914940022,0.3107960741548528,0.004362050163576881,0.062159214830970554,0.08505997818974918,0.3980370774263904,0.07851690294438386,0.7764449291166848,0.3456924754634678,0.09378407851690294,0.3446019629225736,3.1753544165757908,0.008724100327153763,0.011995637949836423,0.025081788440567066,0.33696837513631406,0.0,0.05888767720828789,0.08942202835332606,0.7731733914940022,0.04689203925845147,0.311886586695747,1522765.6455834243,0.0,0.22900763358778625,0.020719738276990186,0.12213740458015267,0.07851690294438386,0.03925845147219193,0.13522355507088332,0.2682660850599782,0.05670665212649945,0.0970556161395856,0.12213740458015267,0.608505997818975,0.013086150490730643,0.006543075245365322,0.1984732824427481,0.010905125408942203,0.03598691384950927,0.0054525627044711015,0.0,0.0021810250817884407,0.1406761177753544,0.0,0.08287895310796074,0.0,0.0,71595.66303162486,3.200218102508179,0.025081788440567066,0.064340239912759,0.027262813522355506,0.21919302071973829,0.05452562704471101,0.020719738276990186,0.04362050163576881,0.027262813522355506,2018.0,0.003271537622682661,0.2846237731733915,0.0021810250817884407,0.017995656221,0.00153946313304253,0.05670665212649945,0.7949836423118866,0.007633587786259542,0.0,0.19083969465648856,1.8192257360959652,0.06870229007633588,0.6030534351145038,0.04907306434023991,0.386041439476554,0.020719738276990186,0.06543075245365322,0.04362050163576881,0.0054525627044711015,0.12322791712104689,0.2300981461286805,0.008724100327153763,0.023991275899672846,0.04143947655398037,0.2410032715376227,0.20719738276990185,1506.1319520174482,0.020719738276990186,160207.36859323882,0.07088331515812432,0.11886586695747,0.15485278080697928,0.18538713195201745,0.0,0.0021810250817884407,0.03925845147219193,0.21374045801526717,0.16902944383860413,0.0054525627044711015,0.07742639040348964,0.0021810250817884407,0.25517993456924754,0.3391494002181025,0.08833151581243184,0.023991275899672846,0.0054525627044711015,0.25408942202835333,0.05016357688113413,0.03707742639040349,0.03489640130861505,0.07851690294438386,0.10032715376226826,0.10032715376226826,0.023991275899672846,0.0,0.03816793893129771,0.0,0.4940021810250818,0.03816793893129771,0.05234460196292257,0.27153762268266085,0.0054525627044711015,0.08833151581243184,0.11123227917121047,0.013086150490730643,0.24318429661941113,0.14940021810250817,0.05888767720828789,0.31374158865784985,0.019629225736095966,3.835932388222465,0.17448200654307525,0.3336968375136314,552764.7568157034,0.016357688113413305,0.4776444929116685,0.013086150490730643,0.2311886586695747,0.1395856052344602,0.0054525627044711015,0.04580152671755725,0.020719738276990186,0.04580152671755725,0.08505997818974918,662861.6979280262,0.1395856052344602,0.013086150490730643,0.05779716466739367,0.09051254089422028,0.06761177753544166,0.0021810250817884407,0.12758996728462377,0.04689203925845147,0.46564885496183206,0.38495092693565974,0.257360959651036,0.6368593238822247,0.10032715376226826,0.3391494002181025,0.013086150490730643,0.5267175572519084,0.09487459105779716,1.4678298800436205,0.001568676118865867,0.1821155943293348,0.09596510359869138,0.09596510359869138,0.0,0.2649945474372955,0.1395856052344602,0.05997818974918211,0.22900763358778625,0.4569247546346783,0.007429144680820676,0.23227917121046893,0.4612868047982552,0.004362050163576881,0.023991275899672846,0.1079607415485278,0.023991275899672846,0.42857142857142855,0.22464558342420937,0.06652126499454744,42646.84078516903,0.05234460196292257,0.0,0.44601962922573607,1921954.2235550708,0.0021810250817884407,1173.3958560523447,2.645271849197699,0.47001090512540894,0.014176663031624863,0.2693565976008724,1.0577971646673936,0.22464558342420937,2.9236641221374047,0.10032715376226826,0.6924754634678298,0.04580152671755725,0.05343511450381679,307.47001090512543,0.013086150490730643,0.0021810250817884407,87878.7011995638,0.03598691384950927,0.6444929116684842,0.025081788440567066,0.027262813522355506,0.04034896401308615,0.03489640130861505,0.0752453653217012,1163191.2093784078,0.42857142857142855,0.09814612868047982,0.0,0.6379498364231189,0.7498052656176979,0.2628135223555071,0.8604143947655398,0.13522355507088332,0.0970556161395856,0.027262813522355506,3.510359869138495,0.1395856052344602,0.2148309705561614,0.03598691384950927,0.4623773173391494,0.12213740458015267,0.0021810250817884407,0.010905125408942203,0.008724100327153763,0.03271537622682661,0.19083969465648856,0.08724100327153762,0.008724100327153763,0.90619505637,0.19738276990185388,0.08178844056706652,469.5648854961832,0.1504907306434024,0.10904686677,4324.956379498364,0.4623773173391494,0.07633587786259542,0.16575790621592149,0.09814612868047982,0.10905125408942203,10.944820065430752,0.24972737186477645,0.04580152671755725,0.0010905125408942203,0.46892039258451473,0.09814612868047982,0.0010905125408942203,0.004362050163576881,0.34133042529989094,759882.2061068702,0.008724100327153763,0.2998909487459106,0.030534351145038167,0.0,0.0021810250817884407,0.0,0.022900763358778626,0.828652096622399,0.450000000197283,0.449999994668959,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
